,PC1,PC2,PC3,cell_type
100.24.023,-1.1112451837734516,3.8913629319412744,-0.5071449600846385,Smooth muscle
100.24.026,-1.671355625388308,5.146503584474448,0.11389979088130102,T_CD3
100.24.028,-1.707991777186581,4.535739463423364,-1.6783868561774267,Epithelial
100.24.03,-1.9446424116869165,5.279241504269764,-0.6624846156479274,T_CD3
100.24.031,-0.8865231557477077,2.9951369549709135,-1.0854590531413904,Endothelial
100.24.033,0.2198585226889628,4.064042514647355,1.8484674700891786,B
100.24.036,-2.5950797270696753,5.272449576391027,0.1905970500703463,T_CD3
100.24.037,-3.091612697030129,6.500656856732292,-0.4543956162882431,T_CD3
100.24.04,-1.7170036225100564,4.542547649403005,0.6926095574098607,
100.24.045,-0.4998331524200133,3.7851562481188195,2.6374252075141924,B
100.24.048,-0.08027622895245154,2.6916751166542645,-1.518870345546023,Fibroblast
100.24.051,-2.0824261848204375,4.7730626717757305,-1.0148316046892951,Epithelial
100.24.055,-1.5089987666356905,1.5550841522346228,0.12424599349247038,Fibroblast
100.24.058,-1.033425389001814,3.854149538588346,-1.0434024035565428,Epithelial
100.24.072,-1.9601287409672628,5.1811343462346215,0.0018488621740025916,T_CD3
100.25.004,-1.607479205062626,4.416433807824106,-0.4340016398011669,Smooth muscle
100.25.005,-1.0227375612003486,3.033417922963952,-0.6126093644176043,T_CD3
100.25.011,-2.028530108726575,3.2023500039398067,-0.2300536388703681,Fibroblast
100.25.015,-1.711859140201464,3.604273526697429,0.7376570896742174,Endothelial
100.25.018,-1.9568192637040611,5.0743859794352195,-0.8514380597255136,Endothelial
100.25.02,-1.440753142455262,4.977437137646039,-0.025765701839288467,Epithelial
100.25.021,-2.449561337288622,4.147489432016962,0.2626095011093539,T_CD3
100.25.026,-1.731311517481625,4.082854842175562,-0.07841414550860423,Smooth muscle
100.25.027,-2.4665270502385033,3.8975301046424904,0.34422580719423246,Epithelial
100.25.03,-1.6379380945783089,5.113959088703065,1.9158815670492702,T_CD8A
100.25.031,-1.3498444506603084,4.284033139215907,-1.5535858532214715,Endothelial
100.25.036,-2.089393778748633,3.9818269731739218,-0.15132241387848852,T_CD8A
100.25.037,-1.8898313495154218,5.158894395376103,-0.22910342379394644,T_CD3
100.25.041,-1.8894250370066503,4.800421874143541,-0.7471067943374703,Epithelial
100.25.045,-1.306874694623819,4.102772729007814,-0.08144973631788424,Fibroblast
100.25.048,-0.4364064039124465,3.8845445372334413,-0.5102979157901786,Fibroblast
100.25.05,-1.2241227710459162,3.5427227472021485,1.5940381136580548,B
100.25.051,-1.5265067708516833,4.365932551182717,-1.06966330057594,Epithelial
100.25.053,-2.151832716155343,2.4236764538309212,1.8753254961171089,Endothelial
100.25.058,-1.8411837158845619,5.437329245703978,-0.3238155526146319,Endothelial
100.25.063,-1.4386185596536119,4.004545168422941,-1.1889246901195507,Endothelial
100.25.075,-1.1255132640871999,3.524162362876232,-0.27024709866473057,Endothelial
100.26.002,-1.3851245687915634,3.6659478716724037,0.005275028467298723,Smooth muscle
100.26.004,-1.302262388738737,4.333049367062868,-0.4098771571721166,Epithelial
100.26.006,-1.3439823440630403,3.6921948218854936,-1.2744128012474654,Endothelial
100.26.009,-1.6927258351121772,3.1924355764267016,2.248484421460115,B
100.26.011,-1.1339182601718558,3.5930207245078183,-1.481671444386838,Epithelial
100.26.016,-1.756413768491575,3.4635087233351087,-2.680482717720612,Endothelial
100.26.017,-0.8224674051797558,3.2508275005704617,-0.44423937498240185,Smooth muscle
100.26.021,-3.3367678954090367,7.64856112706737,-0.37567353269550935,Epithelial
100.26.026,-2.6175942091988675,5.635160766274989,-0.2601650572253732,Smooth muscle
100.26.028,-1.170443259004314,5.216395838287303,-1.1975312023518976,Epithelial
100.26.03,-1.9100939430729853,4.130395746220159,-0.264599184947274,T_CD3
100.26.031,-2.1990578210730103,3.77572202754848,-1.157788958652075,Endothelial
100.26.034,-0.8119542163330595,2.9884388436443836,0.4028110835646448,
100.26.035,-1.2595652368297445,3.9433169640582117,1.234233036954061,
100.26.037,-2.6247908204269903,5.797552712942339,0.11562241852513612,T_CD3
100.26.044,-1.7192386654430496,3.4016852442820604,0.4398042813137745,Epithelial
100.26.046,-1.039186264740925,3.3604293564270984,-0.4221185530638966,Epithelial
100.26.051,-2.2874144028523213,4.949763427013626,0.06489016614729536,T_CD3
100.26.052,-1.6326831001489206,3.7280029155865373,-0.3711733883234405,Smooth muscle
100.26.058,-0.3557141254535841,3.583540370477565,2.1701400760274714,B
100.26.059,-1.7410335996384383,4.209782490716165,-0.3978041739341178,T_CD3
100.26.061,-1.8276244706827902,3.954199840331615,-0.3527738756169504,T_CD3
100.26.062,-1.4949800140100353,3.4833839738809456,-0.21407896455638573,
100.27.002,-1.2894068226803301,3.5659945771204447,-0.5859977620224538,Epithelial
100.27.003,-2.189502607611322,5.087896468626308,-0.9349483079918961,Smooth muscle
100.27.004,-1.7221289903078172,4.306535472526719,-1.210486366185965,Epithelial
100.27.006,-1.3571035966765705,3.116874905920981,-0.880751536314605,Endothelial
100.27.009,-1.3474938628161122,3.9192127329547937,-0.214633160133637,Epithelial
100.27.016,-2.092445127679254,4.705323668485745,-0.2932087060291054,T_CD3
100.27.029,-0.9893651028665692,3.312291919046418,0.622401110969129,
100.27.032,-0.6922636525953502,2.7559804983739826,0.4964176222404828,Endothelial
100.27.041,-1.7093451577886338,4.5201096777350385,-0.4278461649243135,T_CD3
100.27.044,-2.3265289677137275,6.078332132346551,0.2846657206207716,T_CD3
100.27.049,-1.2893106625964887,3.8566890583757343,1.1515136739896958,
100.27.051,-2.2092199161826205,3.558042520675901,-0.42473379970921615,T_CD3
100.27.053,-1.3884130882227566,3.325547839458742,-0.17917000455328289,Endothelial
100.27.058,-1.0702347511863934,5.2967702831558885,1.860229345627122,B
100.27.059,-2.440327266011009,5.808156121966173,-0.13457745108587452,Smooth muscle
100.27.063,-1.5010713737501153,4.379710134499321,-0.6260972454372464,Epithelial
100.27.071,-1.0300553441350724,2.5472785090938044,1.409552979349858,Epithelial
100.28.001,-1.0079807481736953,2.821497152414519,-0.7094290187599757,Smooth muscle
100.28.007,-0.8137475391973227,4.308079188835141,0.7959054360875306,B
100.28.015,-1.3343414637847324,3.6850555547842223,-0.05053804871606817,Smooth muscle
100.28.016,-2.1934348915321933,4.35456453012579,0.15830052825040428,T_CD3
100.28.018,-1.3530658301294118,3.209620085494988,1.6464079023724634,B
100.28.026,-2.158634849209921,5.517103356818325,-0.9122374020921996,Smooth muscle
100.28.028,-3.1628437134285954,7.463410923952234,-1.122359422011598,Epithelial
100.28.03,-2.4321062811645726,4.811276177582923,0.04123225940454459,T_CD3
100.28.032,-1.2384694944316657,4.418439127500438,0.30224921702171287,Epithelial
100.28.034,-1.1718920274167306,4.107482730888757,1.2360127535883412,
100.28.036,-2.5929615603938396,5.7016794373907675,0.43533241555116886,T_CD3
100.28.044,-1.6978214561740157,4.400432389613409,0.11838388668855553,Endothelial
100.28.052,-2.3932228929233763,5.126766827310272,-0.45727366661150104,Smooth muscle
100.28.053,-1.131001670533046,3.512892612319177,-0.4269766854284614,Endothelial
100.28.054,-1.57599229708683,2.1665281745894163,0.11469436100239043,Smooth muscle
100.28.057,-1.2457015767564839,2.369693236377746,0.05231647410904803,B
100.28.059,-1.609412619238793,4.551987332055201,-0.8187494193764062,Smooth muscle
100.28.071,-1.8463810804494865,4.504910250718439,-1.3179842207647219,T_CD8A
100.28.073,-1.099225576343554,4.89405627683919,-1.4059358687049497,Epithelial
100.29.002,-2.077119172982353,4.404630208573114,-0.032032703814049567,Smooth muscle
100.29.005,-1.8426983971622883,4.655553372968377,-0.9081454647952405,Smooth muscle
100.29.009,-1.1896067955754468,3.069832920671846,-1.2285957515780526,Fibroblast
100.29.011,-1.5790946371348071,2.70306096074848,-1.6088616363438277,Fibroblast
100.29.015,-1.8446042941985175,5.016165984913659,-0.5020534419540634,T_CD3
100.29.016,-2.050066032723083,3.7226447873953608,-2.426938198265514,Epithelial
100.29.018,-1.464530643894154,3.5679576813204443,1.4177846808402497,
100.29.02,-1.7137574881966597,4.801691786019369,-0.6509850056415654,Epithelial
100.29.021,-1.70991351880442,4.215294129290075,-0.5496879511139852,Smooth muscle
100.29.023,-1.296196406351251,3.926474825475547,-0.40872874847809054,Smooth muscle
100.29.026,-2.13439892949159,5.650688689189224,-0.8070979290383925,T_CD3
100.29.027,-0.8504794881823358,4.085499117126143,-0.5360146973376593,Epithelial
100.29.033,-1.3083633514795032,2.954034155192222,0.6985128374633826,B
100.29.034,-1.741004216526834,4.18553853604843,3.8418826609882526,B
100.29.036,-1.9592309006006086,5.092219532772741,-0.7849955283811684,T_CD3
100.29.037,-2.1838724906282025,5.130985024477528,-0.9641083301020986,T_CD3
100.29.042,-2.0145694084234753,3.1990554162235796,4.439159903762968,
100.29.043,-1.5713766739417947,4.457593384676087,-0.21754749917304103,Endothelial
100.29.051,-2.1072987856072776,5.121046304417856,-0.8870529655364288,Epithelial
100.29.052,-2.7537289982784117,5.885749016413217,-1.5735011769447396,Smooth muscle
100.29.053,-2.090310856592936,4.015525067989587,0.40130519673821763,Endothelial
100.29.073,-1.4863690906048208,3.63017203801953,-0.21520949531803713,Endothelial
100.3.001,-1.509357617659432,3.9482978281570844,-0.5665300548527381,Smooth muscle
100.3.002,-1.8929654839723797,4.348397090952418,0.6357399930555453,T_CD3
100.3.004,-2.071910945987203,4.812148151664512,-0.14231413149523323,T_CD3
100.3.005,-1.9317620113815324,4.18235627084446,1.7344391621556898,Endothelial
100.3.007,-0.13836105302580495,2.3272079424055483,1.3577054177636494,B
100.3.014,-0.47444174472054973,4.37377089385405,-0.011806238014102194,Smooth muscle
100.3.015,-3.0360264435706545,4.9016454434266565,1.7354188378780158,Endothelial
100.3.016,-1.6121814467287172,3.647858741094027,-1.2435748242905091,Endothelial
100.3.017,-0.7946901873642375,3.2734704479332977,0.9136419647861409,Endothelial
100.3.028,-1.1063354170135011,4.062842070568571,1.9006645219930927,
100.3.03,-0.8509502479931492,2.829363898803484,-0.7481700764204728,Smooth muscle
100.3.031,-1.236276832759026,3.691068545051632,1.2668669929424257,B
100.3.035,-1.7552383903451332,4.789031236789219,-0.9332050212210337,Endothelial
100.3.036,-2.573877558957626,5.717174863470536,0.5010523053825698,T_CD3
100.3.041,-1.7721842599311437,3.5822721734078953,-0.23446739274483477,T_CD3
100.3.045,-1.3674116030123276,3.2716010249780636,0.34744594733161904,Fibroblast
100.3.047,-2.4745257848319984,5.138046788487099,1.0562090513587756,Endothelial
100.3.054,-1.5692173976618147,3.105830053383941,2.788444037196936,B
100.3.057,-1.1380270332066278,5.017976168009524,-0.12485079370466591,Fibroblast
100.3.058,-0.8743899419561063,0.41436010698357056,0.19605195516745136,Endothelial
100.3.059,-2.4196201796572128,4.451110254023257,1.184538316981176,T_CD3
100.3.063,-1.1893094898721934,2.385513729982257,2.1762545031089036,B
100.3.071,-2.140678898649236,3.918001739083438,1.077539833651656,T_CD3
100.30.002,-3.6330447131761785,7.452698362800662,-1.1960400747426627,Epithelial
100.30.003,-1.1638027251610605,4.137306536584124,-0.7093807149455867,Epithelial
100.30.006,-2.0295815907673282,5.628855571319189,-1.250275248153534,Endothelial
100.30.011,-1.4011709142208821,3.7246682909777333,-0.0160689677314445,
100.30.015,-2.502874375273286,5.810581411388658,-0.36078217411601843,T_CD3
100.30.026,-1.5710373712150825,4.776969257287889,-0.5754748398528116,Epithelial
100.30.03,-0.7990795559669175,2.8995481673240286,-0.5599911597362796,Epithelial
100.30.031,-1.7475984115943133,5.83330717196027,-1.4819149177139255,Endothelial
100.30.034,-1.0218269754517704,3.9275990208789495,1.2564469599684438,
100.30.036,-2.254575858084208,4.659749052533736,-0.6759558500434105,T_CD3
100.30.037,-2.3658038965822055,5.176359725325401,-0.45958795053368096,T_CD3
100.30.042,-1.5714841573436702,1.408001302239065,0.12770654345253252,Fibroblast
100.30.052,-1.2818542127893153,4.12436665611927,-0.6635620931519022,Epithelial
100.30.059,-1.4246089195339058,3.7437587408848723,-1.2406720976853143,Smooth muscle
100.30.063,-1.6889696767944722,3.105679645797267,0.4134040806743541,Epithelial
100.30.071,-2.1365855595123153,5.017268475702669,-0.20821250004498418,T_CD3
100.30.073,-1.5033124479050057,3.4639666837655056,-1.4551135156111927,Endothelial
100.30.074,-0.9785007977111868,1.8773008548949939,0.6531153799456713,B
100.31.001,-0.7197915906626147,3.627412951183684,0.024639835379835363,Epithelial
100.31.002,-1.6528451337648717,4.260326482087134,-0.834028484121146,Smooth muscle
100.31.005,-1.6521948792893206,4.119669663793845,-0.4438097382653875,Smooth muscle
100.31.011,-0.8446335831810604,2.459964449544706,-0.08747711311993019,Epithelial
100.31.015,-1.790842986957704,4.439643888297587,-0.45104044393147946,T_CD3
100.31.016,-1.6289151262333017,4.164300410345568,1.3624695047143314e-05,Endothelial
100.31.018,-1.2222818615287165,2.611375388070256,0.1427766495453486,
100.31.03,-1.3729333914851276,1.3805746225406499,-0.5651290342801586,Epithelial
100.31.034,-1.4721184804877292,2.5982591582529735,-2.27988236483321,Endothelial
100.31.035,-1.4152654782388747,3.2706837695518827,-1.2368780972022706,Epithelial
100.31.036,-1.4862111827216773,3.862363210116356,-0.3816473116435828,T_CD3
100.31.037,-2.6272501948889753,5.636088583188944,-0.2314830402149799,T_CD3
100.31.042,-0.6988356963003521,2.4043969684058086,-0.7229398648969523,Fibroblast
100.31.043,-0.8935364131806915,3.365804868854555,1.2722315739117416,
100.31.045,-1.1463970291496015,3.7075279184407233,1.341569758753878,
100.31.05,-0.8468019719019945,3.4094653096273544,-1.164272332869887,Fibroblast
100.31.053,-1.9163530196462537,2.131298513538268,0.1350814119933768,Endothelial
100.31.059,-3.7307734005806883,5.471115346455369,1.964667737206247,Endothelial
100.31.071,-2.0621539976044465,4.013836494947905,-0.19810592786060285,T_CD3
100.31.072,-2.1806640245870605,7.0116505806282525,0.6564432962715803,Epithelial
100.32.015,-2.0481005296119896,4.576579349754136,-0.12401628794305376,T_CD3
100.32.016,-1.9168479631682565,3.9946341741010842,-2.449356829117046,Epithelial
100.32.017,-1.4497562374553277,3.6560746955201306,-0.7567532410254254,Endothelial
100.32.019,-0.6366926465502774,0.24219501282486117,-1.2484748485876738,Endothelial
100.32.021,-1.3798027559065527,5.043475220919015,-0.6387827481830192,Epithelial
100.32.022,-1.7423261418093148,4.428746675441468,0.25084560726923777,Smooth muscle
100.32.029,-0.9904531571001801,3.4573502100929643,1.1242282932136298,
100.32.031,-0.40523417855067106,3.1364164433735726,-0.7263874083534548,Epithelial
100.32.032,-1.2977093463695974,3.9852525903446505,-0.5795982880336539,Smooth muscle
100.32.034,-0.43824163658090326,2.1516881186294063,-2.053618797487832,Fibroblast
100.32.036,-2.0240882175556014,5.391302746741109,-0.43082290990511524,T_CD3
100.32.043,-1.5686509482412956,3.7954175875467393,-0.8402335019906333,Endothelial
100.32.044,-1.2662487888148837,3.921975222053471,-0.11802345653369055,Epithelial
100.32.048,-1.454260969754063,3.229704711783297,1.6529972335204361,
100.32.053,-2.4785883144795187,4.333311097403481,0.21946057333044375,Endothelial
100.32.059,-1.7394138622863213,4.768827495618119,0.1335904670460429,Endothelial
100.32.061,-1.2422004817178445,3.829336634649726,-0.6675432790708589,Smooth muscle
100.32.073,-0.7873558498911943,3.5258730673576086,0.6192419238023652,Fibroblast
100.33.001,-1.7708839037628092,3.4776796555726506,-0.08716877942413055,Smooth muscle
100.33.009,-0.9697050775610859,3.406827036226129,1.536136811268585,
100.33.01,-0.9762541290241181,3.2729166043212006,-0.26291572134339114,Epithelial
100.33.011,-2.255546429819465,3.5475351386627847,-0.007456490270260503,Smooth muscle
100.33.02,-1.687140497132046,4.347314920876819,-0.4707031371029546,Epithelial
100.33.022,-2.6164034197746595,4.987339850219264,0.05215329872423966,Epithelial
100.33.024,-0.7609336498938919,3.056867538484627,-0.3204725597307302,Endothelial
100.33.027,-1.1906233578797,4.471464883189244,-0.5691558926264343,Epithelial
100.33.028,-1.177732761723693,3.9452680444504336,-1.1540301360331395,Epithelial
100.33.03,-2.549460243229638,6.238903448521847,-1.0892326920307944,T_CD3
100.33.032,-1.58064528767163,3.8655770942910155,-1.7380284489418198,Fibroblast
100.33.035,-1.2163824159118923,3.9619904573665394,-0.3919786015331745,Epithelial
100.33.047,-2.0409172506679822,3.6452377110799588,-0.46238047702753676,Endothelial
100.33.051,-1.741878973937014,4.8717851316984495,0.05948684102211179,T_CD3
100.33.053,-0.7578186836302725,3.069847947170119,-0.21959291162630037,Endothelial
100.33.058,-0.45090720895983655,4.671621133958959,2.035844278222011,B
100.33.061,-2.4481407054996187,5.648458196941884,-0.3853440160717977,T_CD3
100.33.063,-1.3818523466778494,3.5363964243266364,-0.29798738550396703,Endothelial
100.34.005,-1.9615811473044533,5.5643244156555856,-0.7881314997556419,T_CD3
100.34.007,-1.392362629006208,4.279341066775671,1.8126579544054766,
100.34.021,-1.793656343979516,4.6694556583974025,-0.939661731893082,Smooth muscle
100.34.022,-1.7448721320571776,3.5199629639529335,-1.1609332141566557,Epithelial
100.34.028,-1.8403616356403423,5.257031191246863,-1.4552978475735796,Epithelial
100.34.03,-1.5205261795935088,3.8030334240877335,-0.1742364813823267,T_CD3
100.34.033,-0.5077443784543352,3.685786687498104,0.5366839014526006,
100.34.036,-2.3346924610302007,4.627863791699074,0.5034388341426103,T_CD8A
100.34.037,-1.6334318124477454,3.244944068985698,0.39448668638388384,
100.34.04,-1.416219332492465,3.410438260633928,0.09362041573854975,
100.34.041,-2.9290132394127983,6.45552235569895,-1.0056860954799653,Epithelial
100.34.042,-1.2841121210333528,2.350705149931911,0.8778672605683346,Endothelial
100.34.047,-2.514932081473708,5.35654776794256,-0.022335163598165085,T_CD3
100.34.05,-0.7565165277059942,3.6817497422021805,1.3136956450678037,B
100.34.06,-1.9577345861129793,5.617106495567606,-0.1591265536899283,Smooth muscle
100.34.071,-1.6053106376950517,3.9046145809693837,0.16567890081807574,T_CD3
